Model:	LI-7810
SN:	TG10-01563
Software Version:	2.3.8
Timestamp:	2023-07-19 12:23:33
Timezone:	US/Eastern
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1689795086	934935092	209	256	""	2023-07-19	15:31:26	nan	nan	nan	39.5778	54.9212	27.6478	40.4674	0	11.701	54.4223	-807.25	0	24.0311	238
DATA	1689795087	934573888	213	256	""	2023-07-19	15:31:27	nan	nan	nan	39.5806	54.9214	27.6337	40.4674	0	11.7014	54.4212	-728.5	0	24.0303	237
DATA	1689795088	934573888	217	256	""	2023-07-19	15:31:28	nan	nan	nan	39.5724	54.922	27.6206	40.4674	0	11.7017	54.4202	-1370.25	0	24.0283	 31
DATA	1689795089	934573888	221	256	""	2023-07-19	15:31:29	nan	nan	nan	39.5769	54.922	27.6016	40.4674	0	11.7006	54.4195	-1141.75	0	24.0275	 47
DATA	1689795090	934573888	225	256	""	2023-07-19	15:31:30	nan	nan	nan	39.5765	54.922	27.5859	40.4674	0	11.7013	54.4185	-1289.75	0	24.0267	 56
DATA	1689795091	934573888	229	256	""	2023-07-19	15:31:31	nan	nan	nan	39.5794	54.922	27.5723	40.4674	0	11.7009	54.4177	-1309	0	24.0267	155
DATA	1689795092	934573888	233	256	""	2023-07-19	15:31:32	nan	nan	nan	39.5778	54.9222	27.5509	40.4674	0	11.7012	54.4168	-1407.75	0	24.0264	 94
DATA	1689795093	934573888	237	256	""	2023-07-19	15:31:33	nan	nan	nan	39.579	54.9224	27.5307	40.4674	0	11.701	54.416	-1176.75	0	24.0252	194
DATA	1689795094	934212923	241	256	""	2023-07-19	15:31:34	nan	nan	nan	39.5728	54.9226	27.5055	40.4674	0	11.7007	54.4152	-1525	0	24.0248	174
DATA	1689795095	934212923	245	256	""	2023-07-19	15:31:35	nan	nan	nan	39.5769	54.9222	27.4746	40.4674	0	11.7005	54.4147	-807.75	0	24.024	241
DATA	1689795096	934212923	249	256	""	2023-07-19	15:31:36	nan	nan	nan	39.5806	54.9226	27.4594	40.4674	0	11.7007	54.4141	-591.25	0	24.0232	 28
DATA	1689795097	934212923	253	256	""	2023-07-19	15:31:37	nan	nan	nan	39.5728	54.9228	27.4491	40.4674	0	11.701	54.4135	-1449	0	24.0224	134
DATA	1689795098	934212923	257	256	""	2023-07-19	15:31:38	nan	nan	nan	39.5728	54.9228	27.4239	40.4674	0	11.7008	54.4129	-1392.25	0	24.0209	 91
DATA	1689795099	934212923	261	256	""	2023-07-19	15:31:39	nan	nan	nan	39.5786	54.9231	27.3992	40.4674	0	11.7009	54.4122	-762.25	0	24.0201	 29
DATA	1689795100	934212923	265	256	""	2023-07-19	15:31:40	nan	nan	nan	39.5819	54.9229	27.3835	40.4674	0	11.7012	54.412	-1229	0	24.0201	106
DATA	1689795101	934212923	269	256	""	2023-07-19	15:31:41	nan	nan	nan	39.5778	54.9235	27.3695	40.4674	0	11.7011	54.4114	-1036.75	0	24.0193	 71
DATA	1689795102	933851003	273	256	""	2023-07-19	15:31:42	nan	nan	nan	39.5732	54.9235	27.3538	40.4674	0	11.7011	54.411	-1517	0	24.0181	102
DATA	1689795103	933851003	277	256	""	2023-07-19	15:31:43	nan	nan	nan	39.5769	54.9235	27.3287	40.4674	0	11.7009	54.4106	-1088	0	24.0177	187
DATA	1689795104	933851003	281	256	""	2023-07-19	15:31:44	nan	nan	nan	39.5749	54.9237	27.3089	40.4674	0	11.7006	54.4102	-1220.25	0	24.0177	 58
DATA	1689795105	933851003	285	256	""	2023-07-19	15:31:45	nan	nan	nan	39.5761	54.9243	27.2891	40.4674	0	11.7006	54.4099	-1058.75	0	24.0165	 81
DATA	1689795106	933851003	289	256	""	2023-07-19	15:31:46	nan	nan	nan	39.5774	54.9243	27.2751	40.4674	0	11.7006	54.4099	-1307.5	0	24.0158	 30
DATA	1689795107	933851003	293	256	""	2023-07-19	15:31:47	nan	nan	nan	39.5765	54.9245	27.2574	40.4674	0	11.6997	54.4097	-1311.5	0	24.0158	 43
DATA	1689795108	933851003	297	256	""	2023-07-19	15:31:48	nan	nan	nan	39.5757	54.9251	27.2277	40.4675	0	11.6984	54.4091	-1270.25	0	24.0154	 88
DATA	1689795109	933491945	301	256	""	2023-07-19	15:31:49	nan	nan	nan	39.5765	54.9259	27.198	40.4674	0	11.6975	54.4091	-1068.75	0	24.0154	 59
DATA	1689795110	933491945	305	256	""	2023-07-19	15:31:50	nan	nan	nan	39.5769	54.9259	27.1778	40.4674	0	11.6984	54.4091	-898	0	24.015	116
DATA	1689795111	933491945	309	256	""	2023-07-19	15:31:51	nan	nan	nan	39.5798	54.9262	27.1658	40.4675	0	11.6974	54.4091	-776.5	0	24.0154	  5
DATA	1689795112	933491945	313	256	""	2023-07-19	15:31:52	nan	nan	nan	39.5769	54.9266	27.1588	40.4674	0	11.6964	54.4091	-1232.75	0	24.0146	 96
DATA	1689795113	933491945	317	307	""	2023-07-19	15:31:53	nan	nan	nan	39.5745	54.927	27.1407	40.4674	0.0145943	11.6975	54.4091	-1570.5	0	24.0142	130
DATA	1689795114	933491945	321	51	""	2023-07-19	15:31:54	17369.123	965.25977	2046.5284	39.5782	54.9274	27.1151	40.4674	0.0224453	11.6982	54.4091	-949.5	0	24.0126	 19
DATA	1689795115	933491945	325	19	""	2023-07-19	15:31:55	17680.734	720.72498	2099.062	39.5765	54.928	27.1003	40.4674	0.00278769	11.6969	54.4091	-1138.75	0	24.0126	 83
DATA	1689795116	933491945	329	18	""	2023-07-19	15:31:56	18048.678	765.12262	2101.0693	39.5786	54.9282	27.0875	40.4674	0.00311654	11.6948	54.4091	-1125.25	0	24.0111	160
DATA	1689795117	933129072	333	18	""	2023-07-19	15:31:57	18468.07	749.14581	2098.3005	39.5778	54.9291	27.071	40.4674	0.00339715	11.6937	54.4097	-1675	0	24.0111	173
DATA	1689795118	933129072	337	50	""	2023-07-19	15:31:58	17303.812	1156.9995	1975.1674	39.5782	54.9295	27.0467	40.3828	0.0315245	11.6956	54.4099	-1539	-0.107112	24.0107	119
DATA	1689795119	933129072	341	50	""	2023-07-19	15:31:59	16115.5	1577.6508	1852.3466	39.5794	54.9297	27.0092	40.3491	0.0596591	-1466.99	54.4099	-1624.75	-0.107112	24.0099	224
DATA	1689795120	933129072	345	51	""	2023-07-19	15:32:00	16531.812	1422.636	1927.3519	39.5757	54.9303	26.9659	40.3581	0.0480469	-316.245	54.4102	-1097.25	-0.107112	24.0087	218
DATA	1689795121	933129072	349	19	""	2023-07-19	15:32:01	17796.9	689.21124	2096.5579	39.5736	54.9307	26.935	40.3602	0.00561053	11.7093	54.4106	-901.75	-0.107112	24.0091	 83
DATA	1689795122	933129072	353	19	""	2023-07-19	15:32:02	17624.795	568.02502	2071.8906	39.5769	54.9313	26.916	40.3602	0.00188232	11.7096	54.4108	-606	-0.118596	24.0095	 44
DATA	1689795123	933129072	357	50	""	2023-07-19	15:32:03	16785.807	1013.0401	1965.3206	39.579	54.9317	26.9065	40.3118	0.0295115	-1526.41	54.4114	-960.5	-0.153048	24.0091	108
DATA	1689795124	932761907	361	51	""	2023-07-19	15:32:04	16126.713	1460.5229	1869.6771	39.5811	54.9324	26.8954	40.311	0.056428	-1490.19	54.4116	-1216.25	-0.153048	24.0087	180
DATA	1689795125	932761907	365	19	""	2023-07-19	15:32:05	17638.098	663.41754	2096.1868	39.5753	54.9328	26.8777	40.3135	0.00851276	11.7093	54.4122	-1557	-0.153048	24.0095	181
DATA	1689795126	932761907	369	19	""	2023-07-19	15:32:06	17517.186	541.20709	2070.9353	39.5736	54.9336	26.8488	40.3139	0.00145978	11.7091	54.4127	-1148.25	-0.153048	24.0095	 62
DATA	1689795127	932761907	373	50	""	2023-07-19	15:32:07	17088.387	764.5611	2015.1411	39.5749	54.934	26.8265	40.2905	0.0153948	11.7092	54.4129	-844.5	-0.183683	24.0091	 59
DATA	1689795128	932761907	377	51	""	2023-07-19	15:32:08	16195.834	1425.6617	1879.8562	39.5774	54.9344	26.8133	40.2807	0.0551371	-1490.2	54.4137	-1096.5	-0.183683	24.0099	227
DATA	1689795129	932761907	381	19	""	2023-07-19	15:32:09	17757.52	650.50385	2099.3118	39.5839	54.935	26.801	40.2836	0.00894496	11.7037	54.4143	-618	-0.183683	24.0095	236
DATA	1689795130	932761907	385	19	""	2023-07-19	15:32:10	17660.453	509.88907	2070.7351	39.5761	54.9357	26.7903	40.2844	0.00181904	11.7032	54.4147	-1238	-0.183683	24.0087	156
DATA	1689795131	932761907	389	18	""	2023-07-19	15:32:11	17638.275	488.93335	2066.1995	39.5741	54.9359	26.7738	40.2771	0.00176025	11.7035	54.4152	-1188.75	-0.195173	24.0083	 75
DATA	1689795132	932405948	393	51	""	2023-07-19	15:32:12	16951.668	1054.7809	1991.2745	39.5753	54.9365	26.7593	40.2664	0.0346487	11.7042	54.416	-1220.25	-0.199003	24.0095	212
DATA	1689795133	932405948	397	19	""	2023-07-19	15:32:13	17649.725	510.53723	2074.355	39.5769	54.9369	26.747	40.2681	0.00285482	11.7045	54.4168	-1055.75	-0.199003	24.0091	220
DATA	1689795134	932405948	401	19	""	2023-07-19	15:32:14	17595.734	484.58719	2065.311	39.5811	54.9377	26.7334	40.2683	0.00169018	11.7037	54.4173	-675.25	-0.199003	24.0083	204
DATA	1689795135	932405948	405	18	""	2023-07-19	15:32:15	17583.875	485.73889	2063.123	39.579	54.9382	26.7247	40.2645	0.00165162	11.704	54.4181	-874.25	-0.206664	24.0083	116
DATA	1689795136	932405948	409	50	""	2023-07-19	15:32:16	16997.83	935.76941	1972.0348	39.5749	54.9386	26.714	40.2509	0.0283599	-1246.94	54.4189	-1267.5	-0.214326	24.0071	192
DATA	1689795137	932405948	413	51	""	2023-07-19	15:32:17	16937.355	1067.8888	1990.0245	39.5745	54.9392	26.6987	40.252	0.0349275	11.704	54.4195	-1155.5	-0.214326	24.0075	121
DATA	1689795138	932405948	417	19	""	2023-07-19	15:32:18	17662.752	541.81775	2077.7932	39.5753	54.9396	26.6798	40.253	0.00280759	11.7045	54.4202	-757.25	-0.214326	24.0079	235
DATA	1689795139	932043075	421	19	""	2023-07-19	15:32:19	17616.984	510.55695	2067.3672	39.5757	54.9398	26.6736	40.253	0.00165938	11.7037	54.421	-774.5	-0.218157	24.0087	126
DATA	1689795140	932043075	425	18	""	2023-07-19	15:32:20	17594.738	494.49402	2063.9854	39.5769	54.9406	26.6658	40.2371	0.0016379	11.7039	54.422	-806.75	-0.22965	24.0091	113
DATA	1689795141	932043075	429	18	""	2023-07-19	15:32:21	17584.818	530.1311	2068.7849	39.5798	54.9406	26.6588	40.2371	0.00160187	11.7033	54.4227	-700	-0.22965	24.0091	247
DATA	1689795142	932043075	433	50	""	2023-07-19	15:32:22	17273.385	795.79602	2026.0452	39.579	54.9406	26.653	40.2256	0.015183	-1490.2	54.4235	-674.25	-0.244977	24.0091	 31
DATA	1689795143	932043075	437	51	""	2023-07-19	15:32:23	17188.973	1134.7184	2005.2676	39.5753	54.941	26.6456	40.221	0.0356516	11.6922	54.4244	-878.5	-0.244977	24.0095	 52
DATA	1689795144	932043075	441	19	""	2023-07-19	15:32:24	17960.342	647.66632	2101.1394	39.5765	54.9417	26.6377	40.2223	0.00437448	11.6914	54.4252	-693	-0.244977	24.0095	105
DATA	1689795145	932043075	445	19	""	2023-07-19	15:32:25	17948.037	661.41064	2095.8601	39.5778	54.9423	26.632	40.2223	0.00310782	11.692	54.4262	-555.25	-0.244977	24.0095	144
DATA	1689795146	932043075	449	18	""	2023-07-19	15:32:26	17983.711	712.09949	2102.438	39.5749	54.9427	26.6254	40.2225	0.00304707	11.691	54.4269	-627.5	-0.244402	24.0099	102
DATA	1689795147	931680917	453	16	""	2023-07-19	15:32:27	18017.623	637.36206	2090.6763	39.5831	54.9431	26.6175	40.2252	0.00301355	11.6916	54.4279	-212.5	-0.241528	24.0095	184
DATA	1689795148	931680917	457	16	""	2023-07-19	15:32:28	18004.859	566.2345	2080.1426	39.5786	54.9437	26.6113	40.2284	0.00298427	11.6918	54.4289	-445.25	-0.238463	24.0099	233
DATA	1689795149	931680917	461	16	""	2023-07-19	15:32:29	17978.83	500.54999	2072.2886	39.5753	54.9444	26.606	40.2317	0.0030373	11.6919	54.4296	-582	-0.235972	24.0091	240
DATA	1689795150	931680917	465	16	""	2023-07-19	15:32:30	17948.465	475.43408	2070.2324	39.5745	54.9448	26.5986	40.2323	0.00306746	11.6918	54.4308	-567.5	-0.235781	24.0095	221
DATA	1689795151	931680917	469	16	""	2023-07-19	15:32:31	17931.457	499.50775	2074.3276	39.5749	54.9454	26.5928	40.2319	0.00306045	11.692	54.4316	-400.5	-0.235781	24.0095	166
DATA	1689795152	931680917	473	16	""	2023-07-19	15:32:32	17941.312	546.38007	2080.3865	39.5769	54.9462	26.5862	40.2319	0.00302873	11.6922	54.4325	-97.25	-0.235781	24.0095	209
DATA	1689795153	931680917	477	16	""	2023-07-19	15:32:33	17940.783	505.69473	2073.6843	39.5774	54.9466	26.5845	40.2321	0.00299575	11.692	54.4335	-96.25	-0.235781	24.0095	191
DATA	1689795154	931318998	481	16	""	2023-07-19	15:32:34	17913.578	491.12637	2071.1216	39.586	54.9475	26.585	40.2315	0.00293829	11.6925	54.4342	330.5	-0.235781	24.0099	 72
DATA	1689795155	931318998	485	16	""	2023-07-19	15:32:35	17883.805	452.57727	2065.1135	39.5774	54.9475	26.5841	40.2317	0.00293995	11.6928	54.4354	-207.5	-0.235781	24.0095	242
DATA	1689795156	931318998	489	16	""	2023-07-19	15:32:36	17866.969	450.75278	2065.7561	39.5761	54.9483	26.5779	40.2319	0.00298166	11.6927	54.4364	-153.75	-0.235781	24.0103	 59
DATA	1689795157	931318998	493	16	""	2023-07-19	15:32:37	17863.84	473.39108	2070.2949	39.5753	54.9489	26.573	40.2319	0.00298889	11.6926	54.4373	-23.25	-0.235781	24.0107	151
DATA	1689795158	931318998	497	16	""	2023-07-19	15:32:38	17879.389	483.38708	2071.7891	39.5749	54.9497	26.5726	40.2319	0.00298921	11.6923	54.4383	4.75	-0.235781	24.0114	179
DATA	1689795159	931318998	501	16	""	2023-07-19	15:32:39	17883.787	463.77835	2068.4373	39.5765	54.9499	26.5718	40.2319	0.00298786	11.6922	54.4392	69	-0.235781	24.0118	 82
DATA	1689795160	931318998	505	16	""	2023-07-19	15:32:40	17874.535	452.96335	2066.4058	39.5761	54.9506	26.5738	40.2319	0.00298297	11.6927	54.4402	64.5	-0.235781	24.0114	124
DATA	1689795161	931318998	509	16	""	2023-07-19	15:32:41	17870.561	473.8707	2070.468	39.5765	54.9512	26.5771	40.2319	0.00296972	11.6925	54.4412	105.75	-0.235781	24.0126	121
DATA	1689795162	930960893	513	16	""	2023-07-19	15:32:42	17880.191	497.8974	2074.3569	39.5778	54.9514	26.5821	40.2315	0.00294856	11.692	54.4421	105.25	-0.235781	24.0126	122
DATA	1689795163	930960893	517	16	""	2023-07-19	15:32:43	17887.5	479.1954	2070.7815	39.5786	54.9522	26.5862	40.2319	0.00294341	11.6923	54.4431	143.25	-0.235781	24.0091	 69
DATA	1689795164	930960893	521	16	""	2023-07-19	15:32:44	17888.107	461.0611	2066.9951	39.5815	54.953	26.5903	40.2319	0.00290783	11.6925	54.444	204.25	-0.235781	24.0111	 45
DATA	1689795165	930960893	525	16	""	2023-07-19	15:32:45	17878.438	446.8941	2064.8728	39.5769	54.953	26.5928	40.2319	0.00291699	11.6924	54.445	-47.5	-0.235781	24.0126	 53
DATA	1689795166	930960893	529	16	""	2023-07-19	15:32:46	17877.246	449.69641	2066.272	39.5753	54.9537	26.5903	40.2319	0.00295512	11.6924	54.4458	-34.25	-0.235781	24.013	128
DATA	1689795167	930960893	533	16	""	2023-07-19	15:32:47	17882.66	472.29745	2070.5652	39.5741	54.9539	26.5907	40.2319	0.00296884	11.6928	54.4465	96.5	-0.235781	24.0126	104
DATA	1689795168	930960893	537	16	""	2023-07-19	15:32:48	17893.572	486.12076	2072.0049	39.5806	54.9547	26.5953	40.2319	0.00293355	11.6921	54.4469	406	-0.235781	24.0126	 86
DATA	1689795169	930597066	541	16	""	2023-07-19	15:32:49	17901.543	471.56198	2068.7173	39.5778	54.9553	26.6014	40.2319	0.00290469	11.6924	54.4479	178	-0.235781	24.0118	 94
DATA	1689795170	930597066	545	16	""	2023-07-19	15:32:50	17907.139	454.32401	2065.8105	39.5765	54.9559	26.6052	40.2315	0.00293239	11.6923	54.4487	-40.25	-0.235781	24.0114	190
DATA	1689795171	930597066	549	16	""	2023-07-19	15:32:51	17901.248	444.85278	2064.7781	39.5757	54.9563	26.6027	40.2317	0.00294716	11.6924	54.4494	74.25	-0.235781	24.0118	184
DATA	1689795172	930597066	553	16	""	2023-07-19	15:32:52	17887.914	449.09344	2065.7109	39.579	54.9568	26.6068	40.2317	0.00294737	11.6926	54.4506	184.25	-0.235781	24.0122	187
DATA	1689795173	930597066	557	16	""	2023-07-19	15:32:53	17888.734	479.91714	2071.1963	39.5778	54.9576	26.6122	40.2319	0.00290457	11.6922	54.4515	116.5	-0.235781	24.0122	180
DATA	1689795174	930597066	561	16	""	2023-07-19	15:32:54	17924.418	505.62299	2075.5803	39.5761	54.9576	26.6167	40.2319	0.0029189	11.6925	54.4525	121.25	-0.235781	24.0126	173
DATA	1689795175	930597066	565	16	""	2023-07-19	15:32:55	17955.291	505.00159	2074.9204	39.5798	54.9584	26.6221	40.2319	0.00289343	11.6921	54.4533	264.5	-0.235781	24.013	115
DATA	1689795176	930597066	569	16	""	2023-07-19	15:32:56	17959.289	535.45685	2080.605	39.5774	54.9588	26.6287	40.2319	0.00288392	11.6921	54.454	112.25	-0.235781	24.0134	150
DATA	1689795177	930232048	573	16	""	2023-07-19	15:32:57	17957.793	498.53592	2073.6455	39.5761	54.9594	26.6291	40.2319	0.00291267	11.6923	54.455	-54.75	-0.235781	24.0138	191
DATA	1689795178	930232048	577	16	""	2023-07-19	15:32:58	17938.971	471.49454	2069.0662	39.5794	54.9601	26.6299	40.2321	0.00292505	11.6926	54.456	174	-0.235781	24.0134	 30
DATA	1689795179	930232048	581	16	""	2023-07-19	15:32:59	17910.877	460.73456	2066.655	39.5819	54.9605	26.634	40.2317	0.00288348	11.6925	54.4565	468	-0.235781	24.0142	239
DATA	1689795180	930232048	585	16	""	2023-07-19	15:33:00	17890.875	448.29147	2064.7739	39.5778	54.9609	26.641	40.2317	0.00288706	11.6926	54.4577	167.75	-0.235781	24.0146	193
DATA	1689795181	930232048	589	16	""	2023-07-19	15:33:01	17869.021	443.17993	2064.1934	39.5765	54.9615	26.6439	40.2319	0.00289754	11.6925	54.4585	59.25	-0.235781	24.0146	183
DATA	1689795182	930232048	593	16	""	2023-07-19	15:33:02	17849.367	441.354	2064.209	39.5757	54.9619	26.6472	40.2319	0.00291266	11.6931	54.4592	103.5	-0.235781	24.0146	254
DATA	1689795183	930232048	597	16	""	2023-07-19	15:33:03	17835.881	453.19604	2067.2905	39.5749	54.9627	26.6522	40.2319	0.00291889	11.6931	54.4602	92	-0.235781	24.0142	 18
DATA	1689795184	929874897	601	16	""	2023-07-19	15:33:04	17834.391	490.40369	2074.3342	39.5769	54.9632	26.6559	40.2319	0.00289284	11.6927	54.4609	258.5	-0.235781	24.0142	197
DATA	1689795185	929874897	605	16	""	2023-07-19	15:33:05	17827.486	466.0611	2068.2478	39.5778	54.9638	26.6629	40.2319	0.00286675	11.6929	54.4619	397.25	-0.235781	24.0146	229
DATA	1689795186	929874897	609	16	""	2023-07-19	15:33:06	17830.9	494.41507	2074.6526	39.5769	54.9642	26.6695	40.2319	0.00286208	11.6924	54.4627	301.5	-0.235781	24.0146	 96
DATA	1689795187	929874897	613	16	""	2023-07-19	15:33:07	17845.014	502.58096	2075.7737	39.5774	54.9646	26.6765	40.2315	0.00286413	11.6928	54.4633	262.25	-0.235781	24.0142	243
DATA	1689795188	929874897	617	16	""	2023-07-19	15:33:08	17862.057	517.56415	2078.6135	39.5794	54.9654	26.681	40.2319	0.00285738	11.6922	54.4642	407.5	-0.235781	24.015	101
DATA	1689795189	929874897	621	16	""	2023-07-19	15:33:09	17876.746	505.68491	2076.0947	39.5774	54.9654	26.6893	40.2319	0.00287384	11.6927	54.465	213.75	-0.235781	24.015	177
DATA	1689795190	929874897	625	16	""	2023-07-19	15:33:10	17880.588	503.05539	2076.2451	39.5761	54.966	26.6938	40.2317	0.00287729	11.6924	54.4658	111.25	-0.235781	24.0142	188
DATA	1689795191	929874897	629	16	""	2023-07-19	15:33:11	17900.389	534.47614	2083.0466	39.5774	54.9663	26.6992	40.2319	0.00287909	11.6926	54.4665	268.75	-0.235781	24.0138	 16
DATA	1689795192	929514884	633	16	""	2023-07-19	15:33:12	17927.357	559.59406	2087.8625	39.5823	54.9669	26.7045	40.2319	0.00286657	11.6925	54.4673	607.75	-0.235781	24.0146	  6
DATA	1689795193	929514884	637	16	""	2023-07-19	15:33:13	17958.043	556.03229	2088.1846	39.5786	54.9675	26.7119	40.2319	0.0029234	11.6919	54.4681	318	-0.235781	24.0142	 40
DATA	1689795194	929514884	641	16	""	2023-07-19	15:33:14	17961.648	526.08221	2080.8398	39.5761	54.9681	26.7173	40.2319	0.00289427	11.6922	54.4688	130.5	-0.235781	24.0154	182
DATA	1689795195	929514884	645	16	""	2023-07-19	15:33:15	17965.928	505.70642	2076.7156	39.5761	54.9689	26.7206	40.2319	0.00288783	11.6922	54.4696	64.25	-0.235781	24.0154	208
DATA	1689795196	929514884	649	16	""	2023-07-19	15:33:16	17971.361	508.64252	2077.864	39.5757	54.9692	26.7222	40.2315	0.00290431	11.6919	54.4704	182	-0.235781	24.0162	 28
DATA	1689795197	929514884	653	16	""	2023-07-19	15:33:17	17975.137	502.06696	2076.7852	39.5761	54.9698	26.7292	40.2319	0.00289739	11.692	54.4706	160.5	-0.235781	24.0162	155
DATA	1689795198	929514884	657	16	""	2023-07-19	15:33:18	17963.264	470.18005	2069.3975	39.5798	54.9702	26.7342	40.2319	0.00288776	11.6923	54.4713	301	-0.235781	24.0158	 98
DATA	1689795199	929151058	661	16	""	2023-07-19	15:33:19	17936.361	450.228	2064.7241	39.5778	54.971	26.74	40.2319	0.00286733	11.6925	54.4715	151.75	-0.235781	24.0146	221
DATA	1689795200	929151058	665	16	""	2023-07-19	15:33:20	17917.959	457.64713	2067.0708	39.5769	54.9716	26.7449	40.2319	0.00288231	11.6927	54.4721	102.5	-0.235781	24.0154	169
DATA	1689795201	929151058	669	16	""	2023-07-19	15:33:21	17918.902	476.40512	2071.4087	39.5778	54.9723	26.7486	40.2319	0.00288463	11.6923	54.4729	144	-0.235781	24.015	 20
DATA	1689795202	929151058	673	16	""	2023-07-19	15:33:22	17920.197	483.86566	2072.7241	39.586	54.9733	26.7577	40.2319	0.00287215	11.6927	54.4734	740.5	-0.235781	24.0142	119
DATA	1689795203	929151058	677	16	""	2023-07-19	15:33:23	17927.811	477.80756	2072.9954	39.5798	54.9735	26.7647	40.2321	0.00293283	11.6923	54.4742	313	-0.235781	24.0146	 85
DATA	1689795204	929151058	681	16	""	2023-07-19	15:33:24	17927.406	490.82678	2074.8606	39.5769	54.9739	26.7701	40.2317	0.00288335	11.6924	54.4748	133.75	-0.235781	24.0142	234
DATA	1689795205	929151058	685	16	""	2023-07-19	15:33:25	17935.543	492.96744	2074.7097	39.5769	54.9747	26.7725	40.2319	0.00285951	11.692	54.4754	110	-0.235781	24.0146	 43
DATA	1689795206	929151058	689	24	""	2023-07-19	15:33:26	17940.424	480.1973	2071.8384	39.5761	54.9754	26.7738	40.2319	0.00286525	11.692	54.4759	69.75	-0.235781	24.0146	 94
DATA	1689795207	928790092	693	8	""	2023-07-19	15:33:27	17931.662	456.78052	2066.4229	39.5761	54.9762	26.7754	40.2319	0.00286302	11.6921	54.4767	86	-0.235781	24.0146	245
DATA	1689795208	928790092	697	8	""	2023-07-19	15:33:28	17916.189	448.79944	2064.8062	39.5765	54.9768	26.7787	40.2319	0.00285984	11.6925	54.4775	195.25	-0.235781	24.0146	243
DATA	1689795209	928790092	701	8	""	2023-07-19	15:33:29	17906.113	447.93918	2064.5928	39.5765	54.9774	26.7857	40.2319	0.00284945	11.6922	54.4779	145.25	-0.235781	24.0142	204
DATA	1689795210	928790092	705	8	""	2023-07-19	15:33:30	17897.555	442.63257	2063.5022	39.5769	54.978	26.7894	40.2319	0.0028415	11.693	54.4786	171.75	-0.235781	24.0154	 33
DATA	1689795211	928790092	709	8	""	2023-07-19	15:33:31	17896.27	439.69797	2063.0586	39.5774	54.9785	26.7956	40.2319	0.00283531	11.6929	54.479	129.75	-0.235781	24.015	 67
DATA	1689795212	928790092	713	8	""	2023-07-19	15:33:32	17904.98	438.39676	2062.8494	39.5782	54.9793	26.7985	40.2317	0.00283491	11.693	54.4798	130	-0.235781	24.0162	207
DATA	1689795213	928790092	717	8	""	2023-07-19	15:33:33	17919.324	438.38959	2062.8821	39.5782	54.9797	26.8043	40.2317	0.00283969	11.6924	54.4804	109.25	-0.235781	24.0162	194
DATA	1689795214	928428888	721	8	""	2023-07-19	15:33:34	17922.82	437.60876	2062.7551	39.5782	54.9801	26.808	40.2319	0.00283635	11.692	54.4809	137.75	-0.235781	24.0158	 35
DATA	1689795215	928428888	725	8	""	2023-07-19	15:33:35	17918.793	437.85818	2062.8667	39.5786	54.9809	26.815	40.2319	0.00283779	11.6929	54.4815	99.25	-0.235781	24.015	 86
DATA	1689795216	928428888	729	8	""	2023-07-19	15:33:36	17915.742	437.89868	2062.7349	39.5786	54.9815	26.8187	40.2319	0.00283232	11.6925	54.4821	131.25	-0.235781	24.0158	211
DATA	1689795217	928428888	733	8	""	2023-07-19	15:33:37	17919.201	437.15292	2062.7129	39.579	54.982	26.8228	40.2319	0.00283154	11.6929	54.4827	134.5	-0.235781	24.015	235
DATA	1689795218	928428888	737	8	""	2023-07-19	15:33:38	17923.922	436.53571	2062.605	39.5778	54.9824	26.8241	40.2319	0.00283499	11.6924	54.4832	97.75	-0.235781	24.015	 54
DATA	1689795219	928428888	741	8	""	2023-07-19	15:33:39	17927.072	437.31934	2062.7395	39.5794	54.983	26.8286	40.2319	0.00282697	11.6924	54.4838	149.75	-0.235781	24.0158	175
DATA	1689795220	928428888	745	8	""	2023-07-19	15:33:40	17927.764	437.84842	2062.9944	39.579	54.9838	26.8331	40.2319	0.00282844	11.6925	54.4844	83.5	-0.235781	24.0154	 56
DATA	1689795221	928428888	749	8	""	2023-07-19	15:33:41	17920.193	437.30569	2062.9929	39.5786	54.984	26.836	40.2315	0.00282862	11.6925	54.485	190.5	-0.235781	24.015	199
DATA	1689795222	928062915	753	8	""	2023-07-19	15:33:42	17907.021	444.67841	2063.167	39.5885	54.9848	26.8422	40.2317	0.0027941	11.6931	54.4854	750	-0.235781	24.015	119
DATA	1689795223	928062915	757	8	""	2023-07-19	15:33:43	17900.928	439.1192	2062.8921	39.5806	54.9849	26.8488	40.2317	0.00280955	11.6928	54.4859	67.75	-0.235781	24.015	 52
DATA	1689795224	928062915	761	8	""	2023-07-19	15:33:44	17895.15	436.58261	2062.7769	39.5761	54.9855	26.8509	40.2317	0.00283224	11.693	54.4867	-106.75	-0.235781	24.015	 78
DATA	1689795225	928062915	765	8	""	2023-07-19	15:33:45	17892.418	435.78693	2062.8489	39.5765	54.9861	26.8484	40.2319	0.00283389	11.6925	54.4871	84.25	-0.235781	24.015	117
